Sample	Conc(uM)	APD90(ms)	APD50(ms)	CaMax(mM)	CaMin(mM)
306	0.0026	300.021	230.528	0.000383599	8.6547e-05
307	0.0026	289.042	222.681	0.000379367	8.62952e-05
308	0.0026	282.863	218.235	0.000376985	8.61e-05
309	0.0026	288.895	222.537	0.000379051	8.62811e-05
310	0.0026	285.683	220.206	0.000377104	8.61817e-05
311	0.0026	296.297	227.846	0.000382392	8.64691e-05
312	0.0026	291.915	224.786	0.000381573	8.63982e-05
313	0.0026	287.198	221.259	0.000377107	8.6198e-05
314	0.0026	290.993	224.133	0.000381085	8.63738e-05
315	0.0026	287.886	221.822	0.000377188	8.62223e-05
316	0.0026	287.933	222.017	0.0003804	8.62448e-05
317	0.0026	283.429	218.645	0.000376668	8.61451e-05
318	0.0026	288.367	222.223	0.000378771	8.62156e-05
319	0.0026	283.403	218.306	0.000376628	8.60901e-05
320	0.0026	284.749	219.54	0.000376622	8.61557e-05
321	0.0026	293.153	225.662	0.000382116	8.64281e-05
322	0.0026	299.628	230.24	0.000383639	8.65435e-05
323	0.0026	283.235	218.439	0.000375579	8.61051e-05
324	0.0026	286.545	220.968	0.000378413	8.61315e-05
325	0.0026	285.01	219.747	0.000376602	8.61436e-05
326	0.0026	288.678	222.386	0.000378788	8.62555e-05
327	0.0026	291.327	224.271	0.000379679	8.63282e-05
328	0.0026	283.046	218.35	0.000376318	8.61286e-05
329	0.0026	289.687	223.107	0.00037896	8.6288e-05
330	0.0026	297.511	228.772	0.000382919	8.65011e-05
331	0.0026	287.334	221.405	0.000377975	8.62293e-05
332	0.0026	287.159	221.182	0.000377165	8.62022e-05
333	0.0026	290.021	223.338	0.000378916	8.62903e-05
334	0.0026	290.028	223.387	0.000379308	8.63051e-05
335	0.0026	289.585	223.073	0.00037902	8.62928e-05
336	0.0026	287.582	221.562	0.000377463	8.62152e-05
337	0.0026	290.443	223.792	0.000381024	8.62895e-05
338	0.0026	283.319	218.525	0.000375293	8.6102e-05
339	0.0026	289.942	223.279	0.000378971	8.62923e-05
340	0.0026	289.086	222.844	0.000380966	8.6259e-05
341	0.0026	281.945	217.541	0.000375673	8.60957e-05
342	0.0026	290.743	224.033	0.000381597	8.63205e-05
343	0.0026	288.87	222.527	0.000379062	8.62817e-05
344	0.0026	287.733	221.78	0.000379233	8.62784e-05
345	0.0026	290.413	223.667	0.000379704	8.63217e-05
346	0.0026	294.732	226.778	0.000382091	8.64451e-05
347	0.0026	282.981	218.263	0.00037565	8.6106e-05
348	0.0026	281.126	216.96	0.000375157	8.60653e-05
349	0.0026	292.105	224.845	0.000380178	8.63384e-05
350	0.0026	286.257	220.826	0.000380138	8.61986e-05
351	0.0026	288.528	222.258	0.000378607	8.6264e-05
352	0.0026	282.732	218.042	0.000374866	8.60746e-05
353	0.0026	285.026	219.754	0.000376478	8.61564e-05
354	0.0026	289.064	222.763	0.000380407	8.63316e-05
355	0.0026	289.007	222.662	0.000379308	8.62925e-05
356	0.0026	284.929	219.692	0.000377029	8.61727e-05
357	0.0026	285.087	219.844	0.000377997	8.62064e-05
358	0.0026	286.809	221.101	0.000378625	8.62482e-05
359	0.0026	287.924	221.854	0.000378167	8.62444e-05
360	0.0026	281.503	217.152	0.000374356	8.60432e-05
361	0.0026	287.575	221.504	0.000377779	8.62261e-05
362	0.0026	283.187	218.304	0.00037647	8.61341e-05
363	0.0026	290.436	223.853	0.000382106	8.63013e-05
364	0.0026	284.827	219.737	0.000378479	8.61224e-05
365	0.0026	282.364	217.793	0.000375153	8.60802e-05
366	0.0026	287.524	221.605	0.000378538	8.62021e-05
367	0.0026	292.73	225.483	0.000383325	8.63907e-05
368	0.0026	298.157	228.991	0.000382351	8.64855e-05
369	0.0026	297.535	228.785	0.000383226	8.65104e-05
370	0.0026	288.339	222.2	0.000379599	8.6296e-05
371	0.0026	287.519	221.558	0.000379157	8.62723e-05
372	0.0026	289.706	223.024	0.000379848	8.63193e-05
373	0.0026	285.755	220.331	0.000378179	8.62209e-05
374	0.0026	293.741	226.059	0.000380903	8.63491e-05
375	0.0026	282.616	217.978	0.00037497	8.60782e-05
376	0.0026	287.072	221.307	0.000379128	8.62677e-05
377	0.0026	287.531	221.672	0.000379934	8.62583e-05
378	0.0026	286.23	220.676	0.00037826	8.62244e-05
379	0.0026	287.774	221.772	0.00037913	8.62734e-05
380	0.0026	284.412	219.424	0.000378497	8.61781e-05
381	0.0026	287.807	221.658	0.000376547	8.61854e-05
382	0.0026	280.977	216.972	0.000377001	8.59968e-05
383	0.0026	290.639	223.816	0.000380249	8.63402e-05
384	0.0026	292.046	224.792	0.000379469	8.63315e-05
385	0.0026	281.614	217.285	0.000375688	8.60894e-05
386	0.0026	294.497	226.516	0.000382024	8.64414e-05
387	0.0026	289.905	223.305	0.000380607	8.63429e-05
388	0.0026	295.233	227.029	0.000379691	8.63721e-05
389	0.0026	298.748	229.763	0.000385934	8.65256e-05
390	0.0026	288.889	222.558	0.000379038	8.62828e-05
391	0.0026	289.265	222.477	0.00037965	8.62899e-05
392	0.0026	286.036	220.116	0.000377186	8.61896e-05
393	0.0026	292.093	224.943	0.000381226	8.62991e-05
394	0.0026	287.623	221.618	0.000378404	8.62468e-05
395	0.0026	297.333	228.666	0.000384001	8.65336e-05
396	0.0026	287.654	221.505	0.000376591	8.61852e-05
397	0.0026	286.615	220.53	0.000377187	8.61941e-05
398	0.0026	294.515	226.866	0.000385318	8.6426e-05
399	0.0026	286.388	220.727	0.000377257	8.61965e-05
400	0.0026	288.698	222.52	0.000380612	8.63052e-05
401	0.0026	292.132	225.027	0.000381997	8.63271e-05
402	0.0026	285.857	220.325	0.000377209	8.61872e-05
403	0.0026	285.241	219.93	0.000377043	8.61782e-05
404	0.0026	290.183	223.506	0.000380302	8.63376e-05
405	0.0026	287.746	221.732	0.000378171	8.62433e-05
406	0.0026	293.325	225.764	0.000381025	8.63966e-05
407	0.0026	288.27	222.026	0.00037752	8.62275e-05
408	0.0026	285.021	219.773	0.000377149	8.61789e-05
409	0.0026	288.62	222.403	0.00037927	8.62895e-05
410	0.0026	284.973	219.721	0.000376944	8.61427e-05
411	0.0026	293.391	225.879	0.000382623	8.64195e-05
412	0.0026	288.542	222.31	0.000378927	8.62758e-05
413	0.0026	288.499	222.237	0.000378276	8.62522e-05
414	0.0026	292.92	225.536	0.00038194	8.6382e-05
415	0.0026	289.147	222.622	0.00037836	8.62631e-05
416	0.0026	291.302	224.227	0.000379344	8.63163e-05
417	0.0026	294.316	226.473	0.000381339	8.64176e-05
418	0.0026	290.633	223.846	0.000380048	8.63378e-05
419	0.0026	293.385	225.624	0.000381109	8.63973e-05
420	0.0026	289.04	222.67	0.00037946	8.62981e-05
421	0.0026	285.075	219.823	0.000377193	8.61518e-05
422	0.0026	282.291	217.532	0.000375581	8.60937e-05
423	0.0026	289.778	223.061	0.000379554	8.63093e-05
424	0.0026	285.034	219.845	0.000378404	8.62217e-05
